node_id,x_coord,y_coord
42489722,-73.9579778,40.6512409
42489725,-73.9558964,40.6513508
42489728,-73.952563,40.651546
42489733,-73.948674,40.651749
42489736,-73.947743,40.651798
42489740,-73.946776,40.651854
42489753,-73.9402328,40.7170936
42489757,-73.946973,40.709894
42489955,-73.987273,40.592121
42489963,-73.988905,40.590551
42489970,-73.9905818,40.589079
42489979,-73.992592,40.588107
42489981,-73.995663,40.586699
42489991,-73.9592931,40.7143946
42489993,-73.9580415,40.7137706
42489996,-73.9129133,40.6116674
42489997,-73.910524,40.611005
42490008,-74.0034144,40.6042651
42490009,-74.004635,40.603079
42490010,-74.005924,40.60184
42490015,-73.966665,40.648029
42490027,-73.9659406,40.6441988
42490041,-73.964513,40.636688
42490047,-73.9639482,40.6336601
42490050,-73.9638213,40.6330092
42490054,-73.9636717,40.6322188
42490059,-73.9633775,40.6306643
42490062,-73.9632251,40.6298593
42490066,-73.9109217,40.6229773
42490068,-73.909106,40.621324
42490069,-73.9077764,40.6201379
42490071,-73.907446,40.619835
42490079,-73.905627,40.618203
42490083,-73.903811,40.616571
42490086,-73.901994,40.614938
42490090,-73.900672,40.613744
42490105,-73.9757989,40.6980609
42490192,-73.972453,40.602617
42490194,-73.97066,40.602808
42490199,-73.958176,40.5809
42490208,-73.9608754,40.660895
42490212,-73.956958,40.66118
42490216,-73.953615,40.661388
42490221,-73.947832,40.661746
42490236,-74.0204271,40.6457391
42490248,-74.016011,40.6430729
42490251,-74.007206,40.637755
42490252,-74.000599,40.633765
42490258,-73.996195,40.631106
42490268,-73.993995,40.629776
42490273,-73.991794,40.628446
42490279,-73.989591,40.627117
42490286,-73.986777,40.62598
42490294,-73.984962,40.624323
42490298,-73.9311128,40.7037903
42490303,-73.931507,40.704958
42490308,-73.9317,40.705656
42490311,-73.931894,40.706354
42490315,-73.9323135,40.707746
42490318,-73.932523,40.708238
42490322,-73.9329869,40.7092958
42490325,-73.933296,40.709988
42490327,-73.933602,40.710669
42490329,-73.933893,40.711336
42490332,-73.934257,40.712123
42490334,-73.934534,40.712754
42490339,-73.9348086,40.7133883
42490343,-73.9349601,40.7137342
42490348,-73.9356221,40.7152018
42490375,-73.936949,40.7181014
42490377,-73.9372582,40.7187922
42490380,-73.9375342,40.7194569
42490467,-73.9378294,40.7201499
42490472,-73.9384357,40.7215046
42490476,-73.9387337,40.7221816
42490479,-73.9390337,40.7228548
42490491,-73.9393955,40.72355
42490496,-73.940115,40.727929
42490507,-73.903812,40.62219
42490513,-73.9001967,40.6189256
42490525,-73.9134753,40.6276076
42490527,-73.9108001,40.6263778
42490539,-73.9091422,40.6256571
42490577,-73.9989348,40.6869431
42490579,-73.9998606,40.685029
42490584,-73.882057,40.684929
42490587,-73.8811554,40.6813559
42490613,-73.9932526,40.5757064
42490624,-73.911776,40.698783
42490627,-73.911024,40.698351
42490635,-73.897466,40.633777
42490637,-73.896467,40.634481
42490642,-73.9811972,40.6464962
42490643,-73.981855,40.646247
42490646,-73.982611,40.645945
42490650,-73.984829,40.645084
42490653,-73.9874986,40.644041
42490672,-73.952258,40.635943
42490673,-73.950228,40.634026
42490679,-73.916046,40.686072
42490681,-73.914642,40.687507
42490683,-73.913194,40.68898
42490685,-73.910298,40.69193
42490688,-73.908853,40.693405
42490690,-73.9073041,40.6949788
42490710,-73.9548487,40.5773845
42490730,-73.955184,40.699193
42490731,-73.954307,40.694791
42490733,-73.953989,40.693205
42490736,-73.953566,40.691121
42490749,-73.9628796,40.6484013
42490753,-73.960753,40.6486427
42490772,-73.979386,40.636932
42490774,-73.979681,40.636639
42490775,-73.980266,40.636076
42490777,-73.98085,40.635516
42490781,-73.981432,40.634955
42490784,-73.982015,40.634395
42490786,-73.982598,40.633837
42490789,-73.983179,40.633279
42490793,-73.984344,40.632157
42490797,-73.984928,40.631597
42490803,-73.986093,40.630478
42490807,-73.987259,40.629355
42490810,-73.987842,40.628797
42490816,-73.9883682,40.6282854
42490819,-73.989009,40.627676
42490823,-73.990175,40.626557
42490828,-73.990756,40.625998
42490837,-73.991944,40.624855
42490847,-73.9937187,40.6231525
42490855,-73.994293,40.622597
42490860,-73.99492,40.621994
42490864,-73.9955502,40.6214011
42490869,-73.996709,40.620274
42490873,-73.997285,40.619712
42490875,-73.9990465,40.6180431
42490876,-74.000197,40.616916
42490878,-74.000824,40.616314
42490880,-74.002614,40.614594
42490881,-74.003196,40.614035
42490883,-74.004359,40.612917
42490884,-74.004942,40.612356
42490885,-74.005521,40.611798
42490886,-74.006014,40.611325
42490887,-74.006683,40.610681
42490888,-74.009078,40.608378
42490889,-74.010823,40.606701
42490890,-74.0123729,40.6052158
42490892,-74.01398,40.603428
42490899,-74.0023003,40.6738155
42490900,-74.00029,40.6732652
42490911,-73.933321,40.705393
42490914,-73.93031,40.70588
42490916,-73.92845,40.706181
42490921,-73.926824,40.706445
42490932,-73.9771012,40.6897763
42490934,-73.976545,40.686994
42490936,-73.9761993,40.6852986
42490941,-73.9525041,40.7065692
42490942,-73.9520844,40.7072211
42490943,-73.9517181,40.7078205
42490951,-73.9508279,40.7092113
42490956,-73.959333,40.702528
42490957,-73.957616,40.703639
42490962,-73.953794,40.706109
42490968,-73.9529118,40.706709
42490972,-73.9618636,40.7009313
42490980,-73.9533421,40.5792677
42490983,-73.9523664,40.5793747
42490986,-73.9514468,40.5794763
42490988,-73.9505289,40.5795777
42490991,-73.9496136,40.5796788
42490996,-73.9486863,40.5797812
42490999,-73.9477137,40.5798886
42491003,-73.946741,40.579996
42491009,-73.945825,40.5800972
42491014,-73.944902,40.5801991
42491018,-73.9439795,40.580301
42491026,-73.904269,40.635312
42491029,-73.9034787,40.6346011
42491037,-73.9027034,40.6339001
42491045,-73.900874,40.632261
42491048,-73.899056,40.63063
42491063,-73.9057657,40.6366616
42491066,-73.906327,40.637163
42491070,-73.908169,40.638813
42491073,-73.909832,40.640308
42491079,-73.911474,40.641788
42491082,-73.912267,40.642494
42491090,-73.9137281,40.6437329
42491097,-73.914254,40.644181
42491119,-73.9204793,40.6496992
42491122,-73.918515,40.648106
42491126,-73.916937,40.646683
42491129,-73.9162302,40.6460601
42491136,-73.9458579,40.7029999
42491139,-73.945909,40.703422
42491149,-73.946523,40.707011
42491152,-73.946656,40.707754
42491159,-73.946756,40.708466
42491164,-73.946853,40.709178
42491169,-73.947104,40.710588
42491173,-73.947245,40.711324
42491177,-73.947366,40.712061
42491180,-73.947482,40.71277
42491183,-73.947597,40.713477
42491188,-73.947833,40.714914
42491195,-73.947954,40.715617
42491203,-73.948067,40.716331
42491205,-73.9481847,40.7170339
42491217,-73.948416,40.718455
42491220,-73.948532,40.719168
42491222,-73.949087,40.7225465
42491226,-73.9508789,40.7257278
42491228,-73.951821,40.727384
42491236,-73.9534637,40.7302799
42491254,-74.000022,40.602907
42491256,-73.999279,40.602458
42491259,-73.997824,40.601578
42491264,-73.997081,40.601129
42491271,-73.994823,40.599764
42491284,-73.991906,40.5980037
42491291,-73.989705,40.596671
42491299,-73.987505,40.595342
42491301,-73.986763,40.594894
42491304,-73.984678,40.593659
42491314,-74.004934,40.605075
42491322,-74.000324,40.60262
42491331,-74.013482,40.611038
42491333,-74.0127387,40.6105887
42491338,-74.011286,40.6097172
42491343,-74.009822,40.608827
42491347,-74.007447,40.607393
42491349,-74.006625,40.606895
42491352,-74.005167,40.606016
42491353,-74.004425,40.605568
42491365,-73.903913,40.673301
42491368,-73.903596,40.67206
42491372,-73.903269,40.670793
42491380,-73.902626,40.668273
42491387,-73.902232,40.666736
42491392,-73.901836,40.665202
42491396,-73.901053,40.662125
42491398,-73.900661,40.660587
42491405,-73.900265,40.659051
42491408,-73.900187,40.658675
42491426,-73.9597995,40.7031913
42491429,-73.958244,40.704203
42491439,-73.9544241,40.7066761
42491450,-73.9540209,40.7070866
42491453,-73.953606,40.707745
42491456,-73.9532127,40.7083663
42491462,-73.95236,40.709716
42491468,-73.951968,40.710336
42491478,-73.9516718,40.7108889
42491495,-73.9617496,40.7019633
42491524,-73.94127,40.717697
42491527,-73.941857,40.7169289
42491529,-73.9420731,40.7161789
42491531,-73.9421576,40.7154513
42491540,-73.984992,40.6972413
42491554,-73.9845649,40.6959405
42491569,-73.9692164,40.6727949
42491582,-73.9821756,40.6911662
42491585,-73.9815542,40.6899297
42491589,-73.980843,40.688761
42491592,-73.9798126,40.6873136
42491599,-73.9793605,40.6866914
42491608,-73.9782702,40.6852017
42491613,-73.977457,40.684052
42491625,-73.9758511,40.6818521
42491627,-73.9751119,40.6808343
42491632,-73.9743242,40.6797497
42491638,-73.972712,40.6775299
42491641,-73.9713999,40.6757227
42491642,-73.971046,40.6752484
42491649,-73.954043,40.638878
42491660,-73.9605974,40.6600269
42491671,-73.9604958,40.6587803
42491675,-73.9604608,40.6584028
42491678,-73.9604124,40.6580453
42491682,-73.960243,40.657232
42491685,-73.960136,40.656763
42491686,-73.960073,40.656486
42491688,-73.9598603,40.6556504
42491690,-73.959696,40.654839
42491697,-73.9591456,40.6521375
42491704,-73.9587059,40.6503825
42491711,-73.958256,40.648532
42491715,-73.958037,40.645302
42491717,-73.958022,40.64507
42491720,-73.9579669,40.6445737
42491724,-73.957637,40.642689
42491730,-73.95707,40.641961
42491734,-73.9556761,40.6405376
42491746,-73.954273,40.639115
42491751,-73.953743,40.638566
42491768,-73.949973,40.6350234
42491799,-73.9448061,40.6301249
42491801,-73.9445356,40.6298686
42491804,-73.944155,40.629508
42491808,-73.9433321,40.6287303
42491814,-73.9418407,40.6273191
42491819,-73.9411993,40.6267148
42491822,-73.9410105,40.6265364
42491828,-73.940108,40.6256834
42491831,-73.939907,40.6254935
42491834,-73.939862,40.625445
42491841,-73.9396056,40.6252066
42491849,-73.937984,40.623678
42491852,-73.9372905,40.6230174
42491856,-73.936637,40.622401
42491859,-73.936128,40.621922
42491864,-73.93538,40.621216
42491871,-73.9349947,40.6208705
42491873,-73.934181,40.620119
42491880,-73.933537,40.619572
42491883,-73.9329167,40.61901
42491888,-73.932463,40.618601
42491895,-73.930602,40.616922
42491902,-73.929899,40.616294
42491906,-73.929461,40.615897
42491914,-73.9273529,40.6140149
42491930,-73.9262421,40.613044
42491932,-73.9251659,40.6122773
42491934,-73.9242514,40.611534
42491937,-73.9223365,40.6098513
42491940,-73.9205954,40.6082673
42492001,-73.950289,40.700593
42492003,-73.948748,40.701594
42492006,-73.946907,40.702784
42492008,-73.9462428,40.7032154
42492038,-73.961601,40.698998
42492059,-73.957167,40.699708
42492062,-73.9556937,40.6998891
42492065,-73.9538934,40.7002063
42492091,-73.9531707,40.7382202
42492107,-73.957959,40.69882
42492110,-73.957087,40.694471
42492114,-73.956773,40.692884
42492119,-73.956356,40.6908
42492122,-73.9560652,40.6893388
42492132,-73.972352,40.603348
42492134,-73.970793,40.603518
42492139,-73.9286657,40.5866271
42492148,-73.9862323,40.6759082
42492154,-74.0277119,40.6399019
42492163,-73.9505695,40.5747934
42492210,-73.9878775,40.6904673
42492213,-73.9882859,40.6898629
42492216,-73.988722,40.689246
42492219,-73.989168,40.688615
42492223,-73.9896045,40.6879887
42492231,-73.9900275,40.6873675
42492239,-73.9904587,40.6867236
42492242,-73.990903,40.686082
42492244,-73.9917627,40.6848119
42492250,-73.993052,40.682909
42492257,-73.994343,40.681006
42492259,-73.994401,40.680919
42492264,-73.995139,40.679825
42492267,-73.995672,40.679045
42492270,-73.996128,40.678162
42492274,-73.996828,40.676694
42492275,-73.997148,40.676045
42492283,-73.998388,40.673471
42492298,-73.97354,40.691707
42492303,-73.968493,40.691545
42492309,-73.963749,40.692089
42492312,-73.961899,40.6923
42492314,-73.960738,40.692424
42492315,-73.959844,40.69253
42492316,-73.957681,40.692779
42492320,-73.955826,40.692993
42492325,-73.95488,40.693102
42492328,-73.953098,40.693308
42492340,-73.946078,40.69423
42492342,-73.9432344,40.694559
42492346,-73.9404133,40.6948807
42492357,-73.9331377,40.6957953
42492360,-73.9318458,40.6970814
42492364,-73.9313132,40.6974228
42492375,-73.929964,40.69825
42492385,-73.9230792,40.7039695
42492387,-73.92141,40.70567
42492389,-73.9203148,40.7067442
42492396,-73.926083,40.70091
42492398,-73.924636,40.702388
42492401,-73.9885462,40.7024827
42492404,-73.988627,40.701592
42492409,-73.9886916,40.7006978
42492415,-73.9888829,40.696123
42492433,-73.965784,40.648376
42492436,-73.9650123,40.6443011
42492440,-73.963646,40.637098
42492446,-73.9630338,40.6335571
42492453,-74.035515,40.626962
42492455,-74.032833,40.626329
42492457,-74.027438,40.625027
42492471,-74.018733,40.619777
42492475,-74.016529,40.618447
42492484,-74.012127,40.615788
42492490,-74.009924,40.614457
42492494,-74.007723,40.613128
42492497,-74.003069,40.610316
42492502,-74.000655,40.60886
42492506,-73.996465,40.606328
42492509,-73.994265,40.604996
42492519,-73.985878,40.599958
42492524,-73.9870643,40.6968365
42492532,-73.932835,40.620205
42492539,-73.959244,40.720627
42492540,-73.95782,40.71974
42492544,-73.956535,40.718941
42492546,-73.955251,40.71814
42492547,-73.953992,40.717357
42492557,-73.9630746,40.6494408
42492572,-73.9621662,40.6446147
42492574,-73.9609687,40.638362
42492575,-73.960398,40.6353655
42492577,-73.9598922,40.6327098
42492579,-73.9594309,40.6302793
42492583,-73.9592877,40.6295231
42492584,-73.958994,40.627886
42492588,-73.9585406,40.6255012
42492594,-73.9580893,40.6231117
42492600,-73.957633,40.6207192
42492608,-73.9571836,40.618324
42492614,-73.956729,40.615932
42492617,-73.956225,40.613272
42492621,-73.955741,40.610715
42492624,-73.955598,40.609942
42492627,-73.954869,40.606114
42492630,-73.954432,40.60379
42492633,-73.953978,40.601401
42492636,-73.953552,40.599146
42492639,-73.95315,40.597028
42492642,-73.9529126,40.595756
42492646,-73.952699,40.594637
42492651,-73.9523027,40.5925211
42492654,-73.951894,40.5904
42492658,-73.951497,40.5882845
42492661,-73.951345,40.587504
42492664,-73.95107,40.586025
42492694,-73.899469,40.649542
42492699,-73.897839,40.6480747
42492709,-73.8961684,40.6465651
42492711,-73.894322,40.644917
42492718,-73.892503,40.643285
42492725,-73.890683,40.641651
42492731,-73.888871,40.640025
42492735,-73.887049,40.638388
42492744,-73.9672334,40.5763247
42492749,-73.966394,40.5764868
42492753,-73.9658544,40.5766058
42492762,-73.9623483,40.5773622
42492764,-73.9614408,40.5775527
42492767,-73.9589032,40.5781454
42492768,-73.9581994,40.5782772
42492771,-73.95781,40.578269
42492774,-73.9560637,40.5777701
42492775,-73.9557292,40.5776654
42492777,-73.955213,40.577505
42492779,-73.921541,40.613286
42492780,-73.92144,40.613351
42492783,-73.931352,40.633381
42492799,-73.917289,40.677872
42492802,-73.9173863,40.6767661
42492809,-73.925241,40.591644
42492810,-73.926305,40.592603
42492813,-73.927367,40.593563
42492817,-73.929505,40.595481
42492838,-74.0113502,40.6475545
42492845,-74.0025517,40.6422401
42492851,-73.998139,40.639575
42492855,-73.995942,40.638246
42492862,-73.991539,40.635583
42492865,-73.989333,40.634258
42492868,-73.987132,40.632927
42492877,-73.980428,40.628879
42492887,-74.0179669,40.6515465
42492888,-74.0157633,40.6502203
42492967,-73.9619009,40.6548751
42492979,-73.9513072,40.6816358
42492983,-73.9511706,40.6809018
42493035,-73.933522,40.623183
42493039,-73.933122,40.622822
42493044,-73.9973701,40.6609953
42493051,-73.9024302,40.6770655
42493079,-73.935383,40.644075
42493083,-73.935139,40.641785
42493087,-73.934887,40.639439
42493089,-73.934638,40.637098
42493093,-73.934395,40.634827
42493097,-73.934331,40.634185
42493103,-73.934268,40.633679
42493109,-73.934146,40.632492
42493115,-73.933895,40.630151
42493119,-73.933646,40.627811
42493127,-73.9334218,40.6256979
42493133,-73.933154,40.623202
42493137,-73.9331,40.622694
42493138,-73.932919,40.621
42493149,-73.936685,40.656242
42493154,-73.936386,40.653445
42493158,-73.936175,40.651469
42493162,-73.935989,40.6497522
42493164,-73.9358825,40.648739
42493173,-73.9355995,40.6788724
42493206,-73.9358384,40.6777735
42493217,-73.935923,40.676895
42493226,-73.935997,40.676121
42493232,-73.9360613,40.6753308
42493247,-73.936343,40.6726743
42493249,-73.93649,40.670886
42493251,-73.936569,40.670041
42493255,-73.936825,40.667317
42493261,-73.936984,40.665536
42493279,-73.937341,40.662397
42493286,-73.937111,40.660236
42493291,-73.937035,40.659527
42493296,-73.936948,40.658698
42493299,-73.936864,40.657942
42493318,-73.985201,40.596398
42493322,-73.988731,40.593002
42493326,-73.990364,40.591432
42493330,-73.9916105,40.5903688
42493338,-73.9932942,40.589586
42493348,-73.9593494,40.7304386
42493352,-73.9577128,40.730592
42493355,-73.9543818,40.7309123
42493365,-73.9493477,40.7313945
42493380,-73.995024,40.702487
42493403,-73.9992173,40.6938933
42493411,-74.0001797,40.6918943
42493416,-73.921908,40.636075
42493418,-73.9209912,40.6365394
42493420,-73.919172,40.63747
42493425,-73.918436,40.637847
42493427,-73.917654,40.638249
42493430,-73.916033,40.639172
42493434,-73.915321,40.639637
42493436,-73.913904,40.640569
42493439,-73.913146,40.641035
42493442,-73.91229,40.64141
42493446,-73.910051,40.642709
42493451,-73.908024,40.644017
42493454,-73.907579,40.644304
42493457,-73.907084,40.644623
42493460,-73.906369,40.645087
42493463,-73.905655,40.645549
42493467,-73.904775,40.646116
42493474,-73.903982,40.646629
42493479,-73.902355,40.647689
42493484,-73.901658,40.648142
42493493,-73.898728,40.650025
42493506,-73.9582196,40.6352986
42493507,-73.957168,40.635405
42493509,-73.956241,40.635509
42493512,-73.955315,40.635609
42493525,-73.9499203,40.6361612
42493528,-73.945123,40.636448
42493530,-73.944155,40.636507
42493546,-73.941283,40.636687
42493550,-73.940349,40.636744
42493559,-73.935607,40.637038
42493563,-73.932734,40.637217
42493566,-73.931764,40.637276
42493571,-73.92986,40.637394
42493572,-73.928857,40.637457
42493576,-73.927854,40.63759
42493580,-73.926968,40.638049
42493581,-73.926033,40.638543
42493591,-73.91321,40.660319
42493594,-73.912817,40.658783
42493596,-73.912423,40.657247
42493606,-73.91543,40.668988
42493609,-73.914786,40.666468
42493612,-73.914391,40.66493
42493615,-73.913998,40.663393
42493632,-73.956649,40.658306
42493634,-73.953309,40.658514
42493638,-73.947522,40.658876
42493640,-73.94526,40.659011
42493668,-74.016236,40.607233
42493674,-74.014703,40.6064342
42493680,-74.013156,40.605622
42493692,-74.01074,40.604357
42493697,-74.010647,40.604312
42493702,-74.00978,40.603861
42493709,-74.008244,40.603056
42493715,-74.007463,40.6026542
42493733,-74.00283,40.600204
42493737,-74.002122,40.599719
42493742,-74.000744,40.5987745
42493748,-74.0000449,40.5982958
42493756,-73.9967967,40.595605
42493766,-73.9955375,40.5945613
42493786,-73.9936954,40.5929605
42493794,-73.9921314,40.5910273
42493804,-73.989594,40.587862
42493811,-73.9890536,40.5872153
42493818,-73.9880178,40.5859208
42493841,-73.9864206,40.5829726
42493852,-73.9856686,40.5807027
42493860,-73.9852998,40.5789291
42493879,-73.986758,40.5846092
42493898,-73.924287,40.690768
42493901,-73.9241282,40.690011
42493905,-73.923979,40.689275
42493907,-73.9238344,40.6885429
42493909,-73.923396,40.686345
42493911,-73.9232523,40.6856134
42493912,-73.923105,40.6848783
42493915,-73.92296,40.6841525
42493918,-73.9228146,40.683418
42493920,-73.9226722,40.6826927
42493922,-73.922531,40.6819363
42493927,-73.9224033,40.6812166
42493945,-73.9207727,40.6525512
42493946,-73.9207454,40.652271
42493947,-73.920375,40.648779
42493948,-73.920359,40.6486068
42493949,-73.9201851,40.6470133
42493952,-73.920094,40.6461607
42493955,-73.9199496,40.6447009
42493957,-73.919907,40.64433
42493960,-73.919662,40.642104
42493963,-73.9194579,40.6401756
42493964,-73.919415,40.639775
42493966,-73.91929,40.638596
42493967,-73.919006,40.635893
42493968,-73.918852,40.634483
42493972,-73.9186067,40.6320686
42493976,-73.9182447,40.6287698
42493980,-73.917995,40.626458
42493984,-73.917746,40.6241576
42493987,-73.917709,40.623717
42493995,-73.917515,40.621941
42493998,-73.91747,40.621513
42494003,-73.917265,40.619548
42494011,-73.91714,40.61839
42494014,-73.917008,40.617202
42494022,-73.916903,40.616274
42494030,-73.921711,40.678116
42494033,-73.9218152,40.6770278
42494039,-73.921901,40.676131
42494045,-73.921975,40.675348
42494050,-73.922049,40.674574
42494055,-73.922132,40.673684
42494059,-73.9223,40.6719
42494061,-73.922467,40.670117
42494062,-73.922544,40.669276
42494066,-73.922753,40.667098
42494069,-73.92232,40.665348
42494075,-73.9630624,40.5826656
42494080,-73.92638,40.665515
42494081,-73.924549,40.663862
42494085,-73.922728,40.662231
42494087,-73.920909,40.660599
42494090,-73.920082,40.659858
42494095,-73.9154545,40.6557115
42494101,-73.911815,40.652437
42494104,-73.91023,40.651014
42494111,-73.909631,40.650479
42494116,-73.897804,40.639857
42494118,-73.8971723,40.6392929
42494122,-73.89599,40.638226
42494128,-73.894172,40.636593
42494132,-73.892362,40.6349702
42494145,-73.908399,40.649388
42494149,-73.907228,40.64832
42494154,-73.906595,40.647748
42494160,-73.903112,40.644623
42494164,-73.902175,40.643782
42494169,-73.901465,40.643145
42494174,-73.899626,40.641491
42494188,-73.88787,40.630929
42494193,-73.9384713,40.7125009
42494194,-73.9387934,40.7132019
42494201,-73.9388049,40.7138769
42494204,-73.938696,40.715323
42494213,-73.891152,40.6817
42494257,-74.0221847,40.6372384
42494532,-73.961051,40.698326
42494539,-73.960158,40.694117
42494544,-73.959428,40.690448
42494563,-73.967383,40.707637
42494567,-73.9660109,40.7074898
42494578,-73.953447,40.7248809
42494582,-73.9543948,40.7265416
42494598,-73.929875,40.59524
42494601,-73.930243,40.595001
42494605,-73.930624,40.594763
42494607,-73.93078,40.594623
42494619,-73.957935,40.586076
42494627,-73.924643,40.658183
42494633,-73.923928,40.658647
42494635,-73.923216,40.659107
42494639,-73.922501,40.659571
42494641,-73.921787,40.660031
42494644,-73.9201802,40.6610871
42494660,-73.9563,40.655049
42494664,-73.952959,40.65525
42494669,-73.947159,40.655594
42494675,-73.943354,40.655829
42494679,-73.942401,40.655885
42494687,-73.937659,40.656184
42494693,-73.934784,40.656361
42494695,-73.93381,40.656423
42494701,-73.931907,40.656537
42494706,-73.930903,40.65661
42494709,-73.929898,40.656684
42494712,-73.928964,40.656742
42494716,-73.927024,40.656862
42494719,-73.92609,40.656921
42494733,-73.975856,40.656524
42494736,-73.9762115,40.6560708
42494745,-73.868227,40.687616
42494788,-73.996608,40.598046
42494809,-73.9478081,40.5751017
42494818,-73.971946,40.645164
42494823,-73.9676651,40.7106991
42494826,-73.97278,40.591695
42494827,-73.971419,40.591839
42494830,-73.937391,40.698186
42494831,-73.936216,40.699409
42494834,-73.962357,40.602203
42494837,-73.8932519,40.648402
42494838,-73.891432,40.646781
42494843,-73.9780432,40.6944482
42494844,-73.9780012,40.6942541
42494845,-73.9778249,40.6934385
42494857,-73.99492,40.621007
42494860,-73.903878,40.65015
42494861,-73.903457,40.649775
42494865,-73.8999955,40.6466361
42494873,-73.899046,40.645803
42494877,-73.898341,40.645165
42494891,-73.896491,40.643516
42494894,-73.894674,40.641882
42494897,-73.892858,40.640251
42494901,-73.891042,40.638619
42494908,-73.889231,40.6369941
42494919,-73.986272,40.692195
42494920,-73.9852776,40.6921587
42494921,-73.9843423,40.6921272
42494924,-73.9833969,40.6920899
42494926,-73.9817902,40.6920235
42494942,-74.03464,40.629106
42494947,-74.031957,40.628471
42494950,-74.0265627,40.6271817
42494967,-74.016987,40.621454
42494970,-74.014784,40.620125
42494976,-74.010383,40.617464
42494980,-74.008177,40.616133
42494982,-74.005979,40.614804
42494985,-74.001318,40.611995
42494989,-73.998884,40.610518
42494994,-73.994719,40.608005
42494996,-73.992521,40.606675
42495002,-73.986457,40.603013
42495015,-73.881668,40.684988
42495019,-73.881133,40.685063
42495021,-73.880013,40.685244
42495024,-73.878749,40.68556
42495030,-73.874041,40.686733
42495034,-73.87197,40.687251
42495037,-73.871069,40.687474
42495042,-73.8702751,40.687673
42495048,-73.869453,40.687878
42495056,-73.868351,40.688151
42495070,-73.980631,40.643507
42495072,-73.981889,40.643025
42495076,-73.983119,40.64254
42495081,-73.9842951,40.642088
42495095,-73.9778822,40.5754409
42495108,-73.983964,40.610217
42495112,-73.983477,40.607663
42495124,-73.982165,40.600735
42495127,-73.981712,40.598345
42495131,-73.981283,40.5961033
42495138,-73.9810879,40.5950499
42495147,-73.912068,40.6240728
42495183,-73.9591322,40.6844871
42495185,-73.9564033,40.6848006
42495188,-73.9542463,40.6850485
42495190,-73.9444749,40.6861713
42495193,-73.9416404,40.686497
42495208,-73.920967,40.6888784
42495222,-73.979994,40.652032
42495225,-73.9795971,40.6499461
42495230,-73.978327,40.643268
42495232,-73.97825,40.6428389
42495234,-73.9777931,40.6404541
42495237,-73.976888,40.635675
42495239,-73.976434,40.633289
42495242,-73.976049,40.631276
42495251,-73.975275,40.627129
42495253,-73.975077,40.626114
42495255,-73.974626,40.623724
42495269,-73.97355,40.617546
42495272,-73.9733593,40.6165512
42495275,-73.9729026,40.614151
42495278,-73.972398,40.611491
42495282,-73.971913,40.608936
42495286,-73.971312,40.605776
42495292,-73.970991,40.604322
42495300,-73.970509,40.602021
42495303,-73.970056,40.599632
42495306,-73.96963,40.597379
42495309,-73.969228,40.595256
42495312,-73.969152,40.59485
42495315,-73.9687773,40.5928751
42495318,-73.9683779,40.590756
42495322,-73.96797,40.588632
42495325,-73.967834,40.58791
42495328,-73.967702,40.587234
42495331,-73.9675661,40.5865155
42495341,-74.0170004,40.6042159
42495343,-74.0151673,40.6037074
42495352,-74.0165187,40.6046822
42495359,-73.95977,40.649157
42495364,-73.959058,40.649229
42495374,-74.016642,40.62868
42495382,-74.012245,40.626016
42495386,-74.010042,40.624686
42495389,-74.005637,40.622024
42495391,-74.003436,40.620696
42495395,-74.001236,40.619365
42495401,-73.996582,40.616555
42495404,-73.994223,40.615131
42495415,-73.989976,40.612562
42495419,-73.987776,40.611234
42495427,-74.0365,40.635783
42495436,-74.032317,40.634791
42495440,-74.029633,40.634153
42495445,-74.026039,40.633303
42495448,-74.0242407,40.6328488
42495456,-74.018613,40.629859
42495464,-73.910433,40.611739
42495466,-73.909495,40.611761
42495470,-73.907625,40.611796
42495473,-73.9066454,40.611801
42495582,-73.903954,40.608879
42495597,-73.984257,40.591568
42495599,-73.985072,40.590791
42495601,-73.986706,40.589219
42495613,-74.000024,40.627426
42495624,-73.896509,40.674397
42495626,-73.896189,40.673148
42495629,-73.895867,40.671893
42495632,-73.895222,40.66937
42495636,-73.894831,40.667833
42495641,-73.894439,40.666297
42495647,-73.89365,40.663223
42495652,-73.893103,40.661834
42495675,-73.8863142,40.6526613
42495677,-73.8848682,40.6507338
42495680,-73.8841783,40.6498998
42495684,-73.8837832,40.6495552
42495687,-73.8835762,40.6493719
42495695,-73.8824867,40.6483904
42495698,-73.8815493,40.6475502
42495700,-73.880789,40.6468687
42495703,-73.8801867,40.6463288
42495705,-73.8799388,40.6461066
42495734,-73.9227,40.678171
42495736,-73.9228045,40.6770823
42495746,-73.924835,40.588669
42495757,-73.921884,40.585895
42495761,-73.922325,40.586295
42495779,-73.895499,40.674551
42495783,-73.8951779,40.6733042
42495789,-73.894861,40.672043
42495795,-73.894231,40.669519
42495800,-73.893839,40.66798
42495805,-73.893446,40.666446
42495811,-73.892661,40.663369
42495814,-73.8922853,40.6621985
42495847,-73.9403477,40.7177881
42495860,-73.940587,40.719209
42495865,-73.940622,40.719438
42495871,-73.940794,40.72046
42495878,-73.940865,40.72089
42495884,-73.940989,40.721606
42495896,-73.9412777,40.7233632
42495899,-73.941992,40.72775
42495908,-73.9428045,40.7328044
42495916,-73.94305,40.734288
42495953,-73.9044158,40.6376469
42495992,-73.930512,40.694317
42495994,-73.9292431,40.6956481
